CustomerId,Surname,Gender,Age,IsActiveMember,Tenure,HasCrCard,CreditScore,,,,
15713621,Buda,Male,42,1,2,1,679,,,,
15713632,Cattaneo,Male,27,1,7,0,754,,,,
15713637,Lo,Male,47,0,10,1,679,,,,
15713644,Brown,Female,39,0,2,0,633,,,,
15713655,Rose,Female,31,0,1,1,674,,,,
15713673,Lombardo,Male,28,1,2,0,600,,,,
15713769,McMillan,Male,49,0,8,1,645,,,,
15713770,Howe,Male,36,1,6,0,698,,,,
15713774,Hsu,Male,54,1,10,1,508,,,,
15713819,Han,Female,44,0,3,1,555,,,,
15713826,Calabrese,Female,48,0,9,1,751,,,,
15713843,Riley,Female,39,1,1,0,738,,,,
15713845,Biryukov,Female,39,1,8,0,706,,,,
15713853,Broadhurst,Female,53,0,7,1,595,,,,
15713854,Genovesi,Female,43,0,3,0,577,,,,
15713890,Hsieh,Female,36,1,8,1,578,,,,
15713912,Kemp,Male,32,1,3,1,699,,,,
15713949,Chukwudi,Female,30,1,5,0,826,,,,
15713975,Iqbal,Female,46,0,7,1,656,,,,
15713983,Teng,Female,47,1,2,1,556,,,,
15714006,Tao,Male,41,0,4,1,569,,,,
15714046,Chinedum,Male,34,0,9,0,765,,,,
15714057,Stevenson,Male,37,0,2,0,544,,,,
15714062,Duncan,Female,22,1,9,1,588,,,,
15714080,Garrett,Female,31,0,8,0,740,,,,
15714087,Yao,Male,38,1,7,0,850,,,,
15714227,He,Male,30,1,4,1,766,,,,
15714240,Mazzi,Female,41,1,6,1,849,,,,
15714241,Edwards,Female,33,0,0,1,612,,,,
15714256,Lucchesi,Male,53,0,0,1,517,,,,
15714260,Siciliani,Female,55,1,7,1,645,,,,
15714355,Shih,Male,43,1,4,0,696,,,,
15714380,Logue,Female,40,1,3,0,716,,,,
15714391,Rechner,Male,32,0,9,1,590,,,,
15714397,O'Brien,Female,45,1,7,1,656,,,,
15714431,Stewart,Female,35,0,7,1,473,,,,
15714466,Batt,Female,44,1,8,0,742,,,,
15714485,Hope,Female,57,0,8,1,834,,,,
15714493,Ahmed,Male,41,1,7,0,721,,,,
15714567,Pearson,Male,29,1,10,1,590,,,,
15714575,Kruglov,Female,31,0,7,1,516,,,,
15714586,Gordon,Male,33,1,0,0,850,,,,
15714610,Trujillo,Female,39,1,9,1,748,,,,
15714634,Pagnotto,Female,38,0,4,1,798,,,,
15714642,Horton,Male,76,1,6,1,612,,,,
15714658,DeRose,Female,40,1,3,0,540,,,,
15714680,Chiang,Female,33,0,7,1,719,,,,
15714689,Gill,Male,48,0,6,1,598,,,,
15714750,Trevisano,Male,32,1,5,0,796,,,,
15714789,Morrison,Male,42,1,0,1,579,,,,
15714832,Onuora,Female,40,1,7,1,850,,,,
15714874,Ikenna,Male,35,0,6,0,599,,,,
15714877,Mancini,Female,30,1,9,1,724,,,,
15714883,Moss,Female,43,0,9,1,508,,,,
15714920,Ting,Male,37,0,2,1,773,,,,
15714939,Tai,Male,28,1,1,0,526,,,,
15714970,Pan,Female,29,1,7,0,542,,,,
15714981,Wilson,Male,35,0,1,0,470,,,,
15714993,Bianchi,Male,37,0,5,1,805,,,,
15715003,Holman,Male,49,0,9,0,548,,,,
15715031,Obidimkpa,Male,37,1,5,1,672,,,,
15715047,Wallace,Male,45,1,8,1,773,,,,
15715078,Ash,Male,44,1,6,0,614,,,,
15715079,Ku,Female,38,0,10,0,537,,,,
15715117,Uspensky,Female,40,1,6,0,704,,,,
15715142,Shih,Male,41,0,3,1,586,,,,
15715160,Kumm,Female,24,0,0,0,677,,,,
15715184,Carey,Female,31,0,7,1,558,,,,
15715199,Farber,Female,37,0,7,1,634,,,,
15715208,Calabrese,Male,37,1,9,1,655,,,,
15715297,Findlay,Female,28,0,6,1,619,,,,
15715345,Yu,Female,41,0,4,1,662,,,,
15715394,Edments,Male,33,1,7,1,705,,,,
15715414,Brown,Female,35,0,8,1,527,,,,
15715465,Lindon,Female,25,0,7,1,630,,,,
15715510,Chukwudi,Male,35,1,2,1,850,,,,
15715512,Caldwell,Female,53,0,10,0,668,,,,
15715519,Li Fonti,Female,32,1,9,1,573,,,,
15715527,Pitcher,Male,27,0,3,1,680,,,,
15715532,Capon,Female,32,1,2,1,758,,,,
15715541,Kable,Male,45,0,7,0,597,,,,
15715597,Lo Duca,Male,35,1,10,1,580,,,,
15715622,Kulikova,Male,59,1,5,1,622,,,,
15715638,Navarrete,Male,62,1,4,1,638,,,,
15715643,Huguley,Female,20,1,4,0,640,,,,
15715667,Han,Male,28,0,0,1,644,,,,
15715673,Horsley,Female,31,0,6,0,753,,,,
15715707,Massie,Female,37,1,10,0,629,,,,
15715709,Singh,Female,30,0,5,1,775,,,,
15715715,H?,Female,41,0,2,1,701,,,,
15715744,Doyle,Male,19,1,7,1,708,,,,
15715745,Grant,Female,22,1,10,1,521,,,,
15715750,Law,Female,24,1,9,0,636,,,,
15715769,King,Female,31,0,5,1,529,,,,
15715796,Onwubiko,Male,28,1,3,1,757,,,,
15715877,Romano,Female,24,1,5,1,767,,,,
15715888,Okwudilichukwu,Male,33,0,5,1,525,,,,
15715907,Milano,Male,38,0,1,1,759,,,,
15715920,Parker,Female,45,1,1,1,520,,,,
15715939,Aitken,Female,26,0,3,1,738,,,,
15715941,Obiora,Male,37,0,4,1,548,,,,
15715951,Vasilyeva,Male,48,0,9,1,535,,,,
15715988,Chiabuotu,Male,59,1,4,1,615,,,,
15716000,Slater,Male,38,0,7,0,850,,,,
15716023,Hughes,Female,34,0,2,0,487,,,,
15716024,Menkens,Male,30,1,7,0,731,,,,
15716041,Pisani,Female,35,1,9,0,726,,,,
15716082,Y?an,Female,35,0,2,1,609,,,,
15716085,Milani,Male,52,1,4,1,714,,,,
15716134,Chin,Female,35,0,7,1,694,,,,
15716155,Fu,Female,33,1,0,0,786,,,,
15716164,Howells,Male,27,0,6,0,698,,,,
15716186,Ni,Female,46,0,3,0,601,,,,
15716218,Maslova,Male,41,0,1,1,769,,,,
15716236,Forster,Male,44,1,3,0,850,,,,
15716276,Sun,Female,50,1,5,1,646,,,,
15716284,Bocharova,Female,44,1,9,0,659,,,,
15716324,Y?an,Male,33,0,8,1,487,,,,
15716328,Singh,Female,40,1,2,1,740,,,,
15716334,Nkemakonam,Male,39,0,4,1,686,,,,
15716347,Chiemenam,Female,36,0,5,1,612,,,,
15716357,Angelo,Male,37,0,8,0,655,,,,
15716381,Frolov,Male,34,0,1,1,617,,,,
15716420,West,Female,27,1,4,0,674,,,,
15716431,Beatham,Male,32,1,5,1,711,,,,
15716449,Pollard,Female,27,1,7,1,624,,,,
15716491,Hsing,Male,26,1,5,0,597,,,,
15716501,Dowse,Male,46,1,4,1,682,,,,
15716518,Lucciano,Male,45,0,8,1,775,,,,
15716605,Godfrey,Female,29,1,1,1,727,,,,
15716608,Gratton,Male,31,0,6,1,629,,,,
15716609,Manning,Male,46,1,0,1,684,,,,
15716619,Mazzi,Female,37,1,1,1,549,,,,
15716728,Wall,Male,69,1,2,0,593,,,,
15716781,Sims,Male,40,1,9,1,536,,,,
15716800,Allan,Female,36,0,6,0,707,,,,
15716822,Griffen,Male,41,0,0,1,592,,,,
15716835,Russell,Male,44,0,6,1,703,,,,
15716926,Brown,Female,45,0,4,1,723,,,,
15716984,Palerma,Male,52,0,1,0,452,,,,
15716994,Gilbert,Male,42,0,4,0,552,,,,
15717010,Uvarov,Female,47,1,0,1,633,,,,
15717046,Wisdom,Female,23,1,9,0,479,,,,
15717056,Hussain,Male,25,1,6,1,768,,,,
15717065,Woods,Male,31,1,4,1,742,,,,
15717138,Cameron,Male,56,0,9,1,668,,,,
15717156,Mai,Male,44,1,3,1,707,,,,
15717164,Gibson,Male,39,0,7,1,754,,,,
15717185,Grigoryeva,Male,47,0,5,0,544,,,,
15717191,Gunter,Male,32,1,8,1,718,,,,
15717225,Arcuri,Male,31,1,7,1,762,,,,
15717231,Tung,Male,23,0,2,1,772,,,,
15717286,Smith,Female,37,1,7,1,691,,,,
15717290,Lori,Male,45,0,0,0,502,,,,
15717307,Chidimma,Female,34,0,6,0,563,,,,
15717328,Ting,Female,41,1,4,1,676,,,,
15717398,Tsao,Male,52,1,2,1,576,,,,
15717426,Collee,Male,35,1,4,0,629,,,,
15717489,Lettiere,Male,52,0,8,1,625,,,,
15717498,Fu,Male,45,1,9,1,628,,,,
15717527,Bergamaschi,Female,36,1,5,1,471,,,,
15717560,Dyer,Female,45,1,5,1,811,,,,
15717629,Buccho,Male,42,0,3,0,504,,,,
15717643,Jones,Female,24,0,3,1,687,,,,
15717700,Nebechi,Female,37,0,2,0,660,,,,
15717706,Ibekwe,Female,41,1,4,0,548,,,,
15717736,Gorshkov,Male,31,1,9,1,609,,,,
15717770,Nweke,Female,42,0,2,0,659,,,,
15717879,Hairston,Male,52,1,8,0,526,,,,
15717893,Loggia,Male,40,0,8,1,725,,,,
15717898,Morgan,Male,38,1,1,1,519,,,,
15717935,Abdulov,Female,31,1,9,1,562,,,,
15717937,Norris,Male,45,0,7,1,482,,,,
15717962,Clark,Male,37,1,3,1,535,,,,
15717984,Chukwudi,Female,27,0,9,1,561,,,,
15717995,Perkin,Female,30,0,7,1,661,,,,
15718039,Ch'ang,Male,27,1,2,1,771,,,,
15718057,Kang,Male,26,1,7,0,545,,,,
15718064,Chukwudi,Female,33,1,2,0,850,,,,
15718071,Frolova,Male,43,1,3,1,601,,,,
15718106,Chiu,Male,38,1,7,1,712,,,,
15718153,Simpson,Female,31,0,10,1,589,,,,
15718216,McLean,Male,37,1,8,1,600,,,,
15718231,Hu,Male,41,0,4,1,642,,,,
15718242,Savage,Male,47,1,9,1,575,,,,
15718245,Wallace,Female,57,1,5,0,570,,,,
15718247,Winter,Male,52,0,9,1,532,,,,
15718280,Ho,Male,30,0,2,1,796,,,,
15718281,Su,Male,32,1,6,1,833,,,,
15718289,Li Fonti,Female,36,1,6,1,642,,,,
15718369,Ives,Male,28,1,10,0,655,,,,
15718406,Trevisani,Male,50,0,9,1,736,,,,
15718443,Bond,Female,34,0,0,1,617,,,,
15718454,Lettiere,Male,28,1,3,1,762,,,,
15718465,Houghton,Male,35,0,5,1,703,,,,
15718507,Lei,Male,41,1,3,1,507,,,,
15718531,Stirling,Female,26,1,3,1,581,,,,
15718572,Grant,Male,31,1,9,0,593,,,,
15718588,Baresi,Male,23,0,9,1,648,,,,
15718667,Pearce,Male,34,0,1,1,462,,,,
15718673,Rutledge,Male,36,1,2,0,596,,,,
15718765,Udegbunam,Female,44,0,5,1,627,,,,
15718769,Zaytseva,Male,40,1,7,0,494,,,,
15718773,Onyemauchechukwu,Male,73,1,0,0,627,,,,
15718779,Mullah,Male,37,0,2,1,850,,,,
15718780,Candler,Female,49,0,5,0,632,,,,
15718789,Konovalova,Male,33,1,1,1,490,,,,
15718839,Lei,Male,40,1,7,1,715,,,,
15718843,Hollis,Male,48,0,8,1,679,,,,
15718852,Lionel,Male,44,0,3,1,619,,,,
15718893,Francis,Female,33,1,6,1,465,,,,
15718912,Carter,Male,32,1,7,0,736,,,,
15718921,Mai,Female,34,1,7,0,501,,,,
15718944,Johnson,Female,29,1,5,0,535,,,,
15719017,Sherman,Female,33,0,2,1,759,,,,
15719090,Sabbatini,Male,35,1,1,0,819,,,,
15719170,Shih,Male,43,1,4,0,533,,,,
15719212,Yao,Female,35,0,2,0,632,,,,
15719265,Ko,Male,60,1,9,1,686,,,,
15719276,Kazakova,Female,34,0,9,1,687,,,,
15719294,Chiganu,Female,33,0,4,1,667,,,,
15719302,Nucci,Female,25,1,8,1,699,,,,
15719309,Marsden,Male,37,1,8,1,497,,,,
15719348,Serena,Female,33,1,6,1,780,,,,
15719352,McLean,Female,51,0,3,1,652,,,,
15719377,Longo,Male,47,0,9,1,477,,,,
15719426,Wilson,Female,37,0,4,1,652,,,,
15719479,Hsiung,Female,31,0,8,0,488,,,,
15719508,Wright,Male,24,1,1,1,572,,,,
15719541,Folliero,Female,38,0,1,1,755,,,,
15719561,Johnston,Female,24,0,10,1,779,,,,
15719579,Palermo,Female,46,0,3,1,693,,,,
15719606,Nwabugwu,Female,22,0,7,1,530,,,,
15719624,Endrizzi,Female,33,1,3,0,738,,,,
15719649,Tuan,Male,31,0,2,1,690,,,,
15719778,Udobata,Female,30,0,9,1,611,,,,
15719779,Ibezimako,Male,34,1,6,1,643,,,,
15719793,Maclean,Male,41,0,8,1,632,,,,
15719809,Shaw,Female,31,0,10,0,727,,,,
15719827,Cummins,Female,64,1,2,1,508,,,,
15719856,Lavrentiev,Male,31,1,5,1,550,,,,
15719858,Saunders,Female,39,1,3,1,754,,,,
15719898,Fiorentino,Male,26,0,4,1,759,,,,
15719931,Knight,Male,33,0,8,0,794,,,,
15719940,Manfrin,Male,29,0,3,1,549,,,,
15719950,Zetticci,Male,31,0,0,1,671,,,,
15719958,Angelo,Female,26,1,5,0,756,,,,
15719991,Zhdanov,Female,21,0,1,1,632,,,,
15720050,Peck,Male,38,0,8,0,579,,,,
15720071,Uwaezuoke,Male,34,1,5,1,748,,,,
15720083,White,Female,28,0,7,1,488,,,,
15720110,Greco,Male,58,1,7,0,710,,,,
15720123,Chu,Female,41,1,8,1,619,,,,
15720134,Kodilinyechukwu,Male,64,1,2,0,773,,,,
15720155,Scott,Male,75,1,7,0,657,,,,
15720187,Enyinnaya,Female,26,1,10,1,579,,,,
15720203,Hao,Male,29,0,9,1,542,,,,
15720284,McElhone,Female,32,0,2,1,709,,,,
15720305,Ko,Male,61,1,3,1,617,,,,
15720338,Day,Male,43,1,5,1,568,,,,
15720353,Harris,Female,73,1,1,1,769,,,,
15720354,Gerald,Male,26,1,1,0,608,,,,
15720371,Nebeuwa,Male,31,1,4,1,503,,,,
15720463,Kaodilinakachukwu,Female,38,1,8,1,608,,,,
15720508,Maruff,Male,37,0,3,0,731,,,,
15720509,Howe,Female,40,0,4,0,850,,,,
15720511,Knepper,Female,34,1,4,1,591,,,,
15720529,Fennell,Male,37,1,4,1,579,,,,
15720559,T'ao,Male,39,0,10,1,570,,,,
15720583,Morris,Female,37,0,9,1,709,,,,
15720636,Holmes,Male,53,0,3,0,611,,,,
15720637,Yu,Male,48,0,4,0,775,,,,
15720644,Walker,Male,36,1,6,1,699,,,,
15720649,Edwards,Male,37,1,5,0,618,,,,
15720662,Harvey,Male,36,1,3,0,704,,,,
15720671,McDonald,Female,47,1,5,1,835,,,,
15720676,Chambers,Male,39,0,3,1,714,,,,
15720687,Reed,Female,43,1,4,0,581,,,,
15720702,Shih,Male,27,1,3,1,592,,,,
15720706,Onyemachukwu,Male,43,0,7,1,551,,,,
15720713,Teng,Female,28,0,2,0,689,,,,
15720725,Hand,Female,56,1,0,0,604,,,,
15720745,Onyemauchechukwu,Female,41,1,7,1,514,,,,
15720774,Bailey,Male,29,1,5,1,698,,,,
15720814,Chiang,Female,54,0,2,1,581,,,,
15720820,Maclean,Male,31,1,0,1,573,,,,
15720838,Yobachi,Female,33,0,8,0,449,,,,
15720847,Munro,Female,31,0,3,0,850,,,,
15720893,Chidi,Male,41,0,5,0,612,,,,
15720910,Chamberlain,Male,49,1,8,0,690,,,,
15720919,Trujillo,Female,49,0,2,1,599,,,,
15720924,Tang,Male,33,0,1,1,498,,,,
15720929,Wilson,Female,29,0,4,0,497,,,,
15720941,Mann,Male,51,1,7,0,802,,,,
15720943,Parry,Male,33,0,9,1,644,,,,
15720968,Manfrin,Male,34,1,10,1,714,,,,
15721007,Millar,Female,40,0,9,0,690,,,,
15721019,Simmons,Male,30,0,3,1,522,,,,
15721024,Beneventi,Female,40,0,7,0,502,,,,
15721047,Chung,Female,62,1,2,1,730,,,,
15721116,Maxwell,Male,36,1,6,1,590,,,,
15721181,Dale,Male,35,1,9,1,458,,,,
15721189,Stevens,Male,41,1,6,1,553,,,,
15721207,Wei,Male,47,0,1,1,479,,,,
15721251,Chiu,Male,31,1,2,1,693,,,,
15721292,Duncan,Male,43,0,10,1,707,,,,
15721303,Brady,Male,37,0,1,1,636,,,,
15721307,Macleod,Male,33,0,10,1,807,,,,
15721377,Berkeley,Female,45,0,0,1,513,,,,
15721383,Kaur,Male,31,1,2,1,582,,,,
15721426,Bell,Male,32,1,0,1,694,,,,
15721433,Nwokike,Male,39,1,8,1,777,,,,
15721460,Williamson,Male,32,0,9,1,598,,,,
15721462,Mountgarrett,Male,46,1,6,0,762,,,,
15721469,Wreford,Female,34,1,3,1,588,,,,
15721487,Paterson,Male,42,1,5,1,663,,,,
15721504,Hou,Male,36,0,7,1,777,,,,
15721507,Smith,Male,71,1,4,0,592,,,,
15721569,Peng,Male,48,1,1,1,631,,,,
15721582,Wollstonecraft,Female,47,0,1,0,725,,,,
15721585,Bolton,Male,34,1,2,1,850,,,,
15721592,Corrie,Male,37,0,6,1,540,,,,
15721658,Boyle,Male,36,1,2,1,674,,,,
15721715,Lambie,Male,38,0,3,0,553,,,,
15721719,Cartwright,Female,28,1,1,1,630,,,,
15721730,Lu,Male,26,1,3,1,466,,,,
15721740,Pisano,Male,47,1,6,1,613,,,,
15721779,Chukwubuikem,Male,27,0,1,1,558,,,,
15721793,Harper,Female,33,1,1,1,775,,,,
15721835,Wilson,Male,52,1,8,1,698,,,,
15721917,Ch'in,Male,33,0,1,1,608,,,,
15721921,Streeton,Female,20,0,4,1,670,,,,
15721935,Ch'ang,Male,39,0,8,0,591,,,,
15721937,Pennington,Male,40,1,4,0,633,,,,
15722004,T'ien,Female,46,0,1,0,678,,,,
15722010,Liu,Male,47,0,3,1,590,,,,
15722037,Cunningham,Female,48,0,0,0,705,,,,
15722053,Ch'in,Male,42,0,10,1,608,,,,
15722061,Smith,Female,37,0,8,1,682,,,,
15722072,Anderson,Male,32,0,3,0,596,,,,
15722083,Forbes,Female,34,1,5,1,395,,,,
15722090,Ansell,Male,37,0,1,1,578,,,,
15722122,Chiu,Male,55,0,4,1,547,,,,
15722212,Yevdokimova,Male,37,1,1,1,609,,,,
15722246,Chamberlin,Male,36,0,9,1,774,,,,
15722322,Johnston,Female,27,0,2,1,712,,,,
15722350,McDonald,Female,28,1,9,1,585,,,,
15722364,Chen,Female,32,1,10,1,666,,,,
15722404,Cattaneo,Female,35,0,8,0,708,,,,
15722409,Barclay-Harvey,Male,44,1,1,0,513,,,,
15722425,Dawson,Male,37,1,3,1,445,,,,
15722473,Costa,Male,44,0,9,0,690,,,,
15722479,Chikwado,Male,37,0,6,1,850,,,,
15722532,Ch'eng,Female,33,0,7,1,537,,,,
15722533,Harrison,Male,48,0,9,0,705,,,,
15722535,Crawford,Female,45,1,5,1,670,,,,
15722548,Gibson,Female,36,1,1,1,652,,,,
15722578,Martin,Male,24,0,9,0,696,,,,
15722583,Stokes,Male,49,1,6,1,747,,,,
15722599,Niu,Female,46,1,1,1,511,,,,
15722611,Ampt,Male,43,1,2,0,743,,,,
15722632,Wynn,Male,52,0,3,1,532,,,,
15722692,Lawrence,Female,33,1,9,1,642,,,,
15722701,Wagner,Female,54,0,6,1,554,,,,
15722731,Argyle,Female,34,0,3,1,604,,,,
15722758,Ofodile,Female,72,1,3,1,602,,,,
15722765,Chiemenam,Female,55,0,9,1,757,,,,
15722813,Akobundu,Male,26,1,4,1,491,,,,
15722845,Locke,Male,31,0,4,0,850,,,,
15722902,Bullen,Male,22,1,5,1,521,,,,
15722965,Forster,Male,37,0,2,1,726,,,,
15722991,Smith,Male,33,0,8,1,596,,,,
15722993,Craig,Female,35,1,7,0,850,,,,
15723006,Archer,Female,41,0,9,1,637,,,,
15723008,McWilliams,Male,32,1,2,0,690,,,,
15723013,Moss,Male,40,0,8,1,689,,,,
15723028,Townsend,Male,63,0,4,1,633,,,,
15723053,Brown,Female,27,1,8,1,555,,,,
15723064,Munson,Male,24,0,7,0,563,,,,
15723105,T'ien,Female,33,1,1,0,494,,,,
15723153,Shubin,Male,27,0,9,1,534,,,,
15723169,Isayeva,Male,42,0,7,1,696,,,,
15723216,Hung,Female,50,0,1,0,535,,,,
15723217,Webb,Male,34,1,0,0,600,,,,
15723250,Scott,Female,34,0,1,0,807,,,,
15723263,Rahman,Female,52,1,2,0,714,,,,
15723299,Lori,Male,24,0,7,1,590,,,,
15723318,Cooke,Female,41,1,3,1,614,,,,
15723320,Volkova,Female,45,0,6,1,766,,,,
15723339,Lamb,Male,42,1,4,0,557,,,,
15723373,Hawes,Female,49,0,4,1,788,,,,
15723400,Smith,Female,38,1,2,0,648,,,,
15723411,Swanton,Female,33,1,7,1,726,,,,
15723437,Mitchell,Male,33,1,9,1,773,,,,
15723481,Colombo,Male,27,1,4,1,583,,,,
15723484,Shaw,Male,52,0,5,1,565,,,,
15723488,Shipp,Male,25,1,9,0,705,,,,
15723604,Jonathan,Male,43,0,4,1,685,,,,
15723613,Hernandez,Male,29,1,8,1,741,,,,
15723620,Green,Female,28,0,9,1,658,,,,
15723654,Young,Male,27,0,3,1,575,,,,
15723658,Han,Female,41,1,10,1,844,,,,
15723671,Highland,Male,67,0,9,1,559,,,,
15723685,Hamilton,Male,37,1,6,0,725,,,,
15723706,Yobanna,Male,29,1,7,1,450,,,,
15723717,Crawford,Female,57,0,9,0,738,,,,
15723720,Beavers,Female,19,1,3,1,642,,,,
15723721,Williamson,Male,32,1,5,0,618,,,,
15723737,Beneventi,Male,47,1,0,1,590,,,,
15723786,Chidumaga,Male,50,1,2,0,735,,,,
15723818,Mitchell,Male,34,0,8,0,550,,,,
15723827,Chibugo,Female,28,1,0,1,729,,,,
15723851,Hyde,Male,59,1,5,1,743,,,,
15723856,Alekseeva,Male,31,0,8,1,555,,,,
15723858,Abdulov,Female,36,1,3,1,667,,,,
15723864,Buckley,Female,41,0,7,0,790,,,,
15723872,Howard,Male,34,1,2,1,727,,,,
15723873,Peel,Female,39,0,6,0,744,,,,
15723884,Herz,Male,35,1,8,1,629,,,,
15723886,Holden,Female,35,1,4,1,619,,,,
15723894,McLean,Male,34,1,8,1,634,,,,
15723907,Findlay,Female,35,1,6,1,608,,,,
15723950,Wyatt,Female,35,0,1,0,507,,,,
15723989,Rapuluolisa,Female,35,0,4,0,536,,,,
15724076,Buckland,Female,43,1,1,1,730,,,,
15724099,Hargreaves,Male,39,0,8,0,583,,,,
15724127,Onyeoruru,Female,24,0,8,1,644,,,,
15724145,Salas,Male,37,1,8,1,790,,,,
15724150,Laney,Female,40,1,1,1,807,,,,
15724154,Fu,Female,37,0,10,1,581,,,,
15724161,Tien,Female,55,0,6,0,627,,,,
15724181,Sazonova,Male,41,0,3,1,850,,,,
15724200,Tuan,Female,35,0,4,1,754,,,,
15724223,Wei,Male,50,1,1,0,551,,,,
15724251,Bergamaschi,Male,35,1,8,1,637,,,,
15724269,Taylor,Male,31,0,8,1,699,,,,
15724282,Messersmith,Female,25,1,7,0,542,,,,
15724296,Coles,Male,48,1,1,0,640,,,,
15724307,Brookes,Female,27,0,3,0,553,,,,
15724321,Reid,Male,38,0,9,1,741,,,,
15724334,Etheridge,Male,35,1,8,1,598,,,,
15724336,Jolly,Female,42,1,5,1,660,,,,
15724402,Chizoba,Male,41,0,4,0,618,,,,
15724423,Eberegbulam,Male,43,1,9,1,647,,,,
15724428,Pagnotto,Female,68,1,3,0,491,,,,
15724443,Lucchesi,Female,32,0,2,1,652,,,,
15724444,Hughes,Female,45,0,9,1,650,,,,
15724453,Panicucci,Male,39,1,1,1,413,,,,
15724466,Burns,Female,25,1,0,1,416,,,,
15724527,Ricci,Male,34,1,8,1,629,,,,
15724536,Lambert,Female,40,0,4,1,678,,,,
15724543,Esposito,Male,28,0,6,1,527,,,,
15724563,Benson,Female,48,0,5,0,743,,,,
15724620,Botts,Male,73,1,9,1,683,,,,
15724623,Parkes,Female,41,0,9,1,536,,,,
15724632,Mai,Male,52,0,0,1,663,,,,
15724648,Castiglione,Female,38,0,2,0,646,,,,
15724663,Manna,Male,35,1,2,1,707,,,,
15724684,Lin,Male,34,1,5,1,602,,,,
15724691,Fink,Female,47,0,2,1,635,,,,
15724719,Baresi,Male,67,1,2,0,597,,,,
15724764,Morehead,Male,38,1,1,1,503,,,,
15724834,Afamefuna,Female,64,0,5,1,524,,,,
15724838,Greco,Male,46,0,5,1,700,,,,
15724848,Balashova,Male,33,0,9,1,692,,,,
15724851,Bogdanov,Male,37,1,2,0,562,,,,
15724858,Lowe,Male,37,0,7,1,679,,,,
15724863,Ponce,Male,35,0,1,1,603,,,,
15724876,Trevisano,Male,33,1,3,1,720,,,,
15724889,Gardner,Male,24,0,5,1,797,,,,
15724890,Lorenzo,Male,36,0,6,0,594,,,,
15724924,Palmer,Female,31,1,7,1,529,,,,
15724944,Zuyeva,Female,32,1,1,0,606,,,,
15724955,Jen,Female,40,1,7,0,621,,,,
15725002,Alekseeva,Female,43,0,9,1,513,,,,
15725024,Manfrin,Male,44,0,3,1,753,,,,
15725028,Chiemenam,Female,30,1,9,0,605,,,,
15725036,Chiemenam,Female,37,0,7,1,574,,,,
15725039,Clark,Female,38,0,5,1,726,,,,
15725068,Fanucci,Female,28,0,3,1,611,,,,
15725076,Cattaneo,Female,41,1,4,1,593,,,,
15725094,Udinesi,Male,41,0,2,1,466,,,,
15725141,Bentley,Female,36,0,0,1,741,,,,
15725166,Holmes,Female,44,1,2,0,684,,,,
15725221,Austin,Female,33,1,9,1,550,,,,
15725302,Mackenzie,Male,26,0,9,1,593,,,,
15725311,Booth,Male,48,1,9,0,601,,,,
15725355,Collier,Female,30,0,5,0,676,,,,
15725429,Hs?,Female,46,0,10,0,556,,,,
15725478,Oluchukwu,Male,36,1,3,1,719,,,,
15725509,Sung,Male,55,1,0,1,850,,,,
15725511,Marino,Female,49,0,2,1,649,,,,
15725639,Vinogradov,Male,41,1,7,0,509,,,,
15725660,Burns,Male,33,0,4,1,684,,,,
15725664,Fanucci,Male,30,0,8,1,806,,,,
15725665,Chukwujamuike,Male,44,0,4,1,729,,,,
15725679,Flynn,Female,33,1,9,1,683,,,,
15725698,Chao,Female,63,1,1,1,689,,,,
15725737,Yeh,Female,21,0,1,1,672,,,,
15725762,Klein,Female,53,1,5,0,602,,,,
15725767,Mahmood,Female,20,1,4,0,739,,,,
15725772,Tu,Female,21,0,2,0,618,,,,
15725776,Shcherbakov,Female,42,0,9,1,674,,,,
15725794,Zetticci,Male,26,0,6,1,762,,,,
15725811,Carr,Male,37,1,6,1,790,,,,
15725818,Browne,Female,27,0,8,0,754,,,,
15725835,Feng,Male,44,0,6,1,729,,,,
15725882,Ferguson,Female,47,1,0,0,606,,,,
15725906,Shaw,Male,23,1,8,1,616,,,,
15725945,Palermo,Male,47,1,9,0,772,,,,
15725997,Moore,Male,41,0,8,1,652,,,,
15726032,Huang,Male,43,0,5,0,743,,,,
15726046,Gray,Male,39,0,3,0,793,,,,
15726058,Sokolova,Male,45,0,7,1,743,,,,
15726087,Henderson,Male,37,0,2,1,746,,,,
15726088,Mosley,Female,39,0,5,1,627,,,,
15726103,Nnaemeka,Male,38,1,6,0,713,,,,
15726153,Everett,Female,40,0,3,1,678,,,,
15726167,Goddard,Male,39,1,1,0,540,,,,
15726178,Kuo,Female,33,1,3,1,615,,,,
15726179,Bianchi,Male,53,1,5,1,415,,,,
15726186,Rouse,Female,45,0,8,1,628,,,,
15726234,Nwoye,Male,26,0,4,1,700,,,,
15726250,Greco,Male,33,1,2,1,623,,,,
15726267,Fang,Female,37,1,4,1,623,,,,
15726289,Chiemenam,Female,44,0,3,1,679,,,,
15726310,Artemiev,Male,37,0,1,1,632,,,,
15726313,Burrows,Female,47,1,10,0,790,,,,
15726354,Chizuoke,Male,45,0,1,1,514,,,,
15726358,T'ien,Male,33,0,5,1,491,,,,
15726403,Rogova,Male,92,1,3,0,753,,,,
15726466,Trevisano,Female,37,1,6,1,693,,,,
15726484,Sagese,Female,30,1,1,1,679,,,,
